lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
0.876671592625519,-0.0459187959543464,1.146,3.23907775282567,-0.04359564,7.754,25.212,113.2471942,112.705468602698
0.876671592625519,-0.0459187959543464,1.146,2.94709525792861,-0.04359564,7.754,25.212,103.0875048,102.545779202698
0.872474387079616,0.0389034100954867,1.146,3.03328856001438,0.03746292,7.735,25.212,105.0880614,105.544921935075
0.872474387079616,0.0389034100954867,1.146,3.04174365156545,0.03746292,7.735,25.212,105.3822609,105.839121435075
0.88019132858795,-0.0139248818575384,1.146,3.02387465761883,-0.01306536,7.77,25.212,105.3822609,105.217360091292
0.88019132858795,-0.0139248818575384,1.146,2.91480397660998,-0.01306536,7.77,25.212,101.58708735,101.422186541292
0.858639337072772,-0.00884353283919265,1.146,2.91660511388563,-0.00893244,7.673,25.212,101.58708735,101.484858090468
0.858639337072772,-0.00884353283919265,1.146,2.59700265325506,-0.00893244,7.673,25.212,90.46634625,90.3641169904679
0.858639337072772,-0.0318103196156034,1.146,2.58937262678042,-0.03213012,7.673,25.212,90.46634625,90.0986260776532
0.889368804172244,-0.035298421392741,1.146,2.67179886333887,-0.03213012,7.812,25.212,93.38872795,92.9666917202187
0.889368804172244,0.00805565633444297,1.146,2.6866959308975,0.0073326,7.812,25.212,93.38872795,93.4850432721493
0.893708700577049,0.00817033586309657,1.146,3.25915741367651,0.0073326,7.832,25.212,113.3060341,113.404151301377
0.893708700577049,0.017677635776518,1.146,3.26243865989977,0.01586508,7.832,25.212,113.3060341,113.518324044798
0.893708700577049,0.017677635776518,1.146,2.42425725080336,0.01586508,7.832,25.212,84.141057,84.3533469447982
0.883041412031739,-0.0276848271669039,1.146,2.40870555796521,-0.02573076,7.783,25.212,84.141057,83.8122173509316
0.883041412031739,-0.0276848271669039,1.146,2.44816265187022,-0.02573076,7.783,25.212,85.513988,85.1851483509316
0.888716162846806,0.0203153779739907,1.146,2.46458925763873,0.01853148,7.809,25.212,85.513988,85.7567210151184
0.888716162846806,0.0203153779739907,1.146,3.13592352679395,0.01853148,7.809,25.212,108.8734283,109.116161315118
0.888716162846806,0.0111076886764266,1.146,3.1327617516286,0.01013232,7.809,25.212,108.8734283,109.006145632007
0.891107056161547,0.0111948300264804,1.146,3.02626691677501,0.01013232,7.82,25.212,105.1665146,105.300600047166
0.891107056161547,0.0272505730907748,1.146,3.03179368095914,0.0246642,7.82,25.212,105.1665146,105.492906806917
0.909179978239448,0.0288724410126543,1.146,2.5852546566233,0.0246642,7.904,25.212,89.60336105,89.9553390707747
0.909179978239448,0.0591494872637621,1.146,2.59586237376368,0.05052828,7.904,25.212,89.60336105,90.3244403466141
0.909179978239448,0.0591494872637621,1.146,3.2900253901068,0.05052828,7.904,25.212,113.75714,114.478219296614
0.913012327918693,0.0584410830972233,1.146,3.28985046036961,0.0493284,7.922,25.212,113.75714,114.472132521456
0.913012327918693,0.0584410830972233,1.146,3.08918295422414,0.0493284,7.922,25.212,106.7748052,107.489797721456
0.872474387079616,-0.00802988535778729,1.146,3.0659244828236,-0.00773256,7.735,25.212,106.7748052,106.680506584219
0.872474387079616,-0.00802988535778729,1.146,2.59694873812406,-0.00773256,7.735,25.212,90.4565396,90.3622409842195
0.872474387079616,0.160736153455018,1.146,2.65390708996252,0.15478452,7.735,25.212,90.4565396,92.3441377538141
0.890672781706794,0.170773698058216,1.146,2.51242594130183,0.15478452,7.818,25.212,85.3766949,87.4212243892487
0.890672781706794,0.0860487625874731,1.146,2.48327450034414,0.0779922,7.818,25.212,85.3766949,86.4068841775284
0.904477153496562,0.0899548941554867,1.146,2.73728693962136,0.0779922,7.882,25.212,94.15364665,95.2453848818348
0.904477153496562,0.103947877690785,1.146,2.74216762069358,0.09012432,7.882,25.212,94.15364665,95.4152108290091
0.904477153496562,0.103947877690785,1.146,2.75766862187055,0.09012432,7.882,25.212,94.6930124,95.9545765790091
0.924008636221401,0.107511822173548,1.146,2.75959168952665,0.08772456,7.974,25.212,94.6930124,96.0214907619572
0.924008636221401,0.107511822173548,1.146,2.61219126015293,0.08772456,7.974,25.212,89.56413445,90.8926128119571
0.924008636221401,0.155058843833886,1.146,2.62907613961457,0.12652068,7.974,25.212,89.56413445,91.4801313580507
0.940721766734073,0.163028024904117,1.146,3.07212088482415,0.12652068,8.054,25.212,104.8527018,106.896113755277
0.940721766734073,0.19807303763377,1.146,3.08474486399002,0.15371796,8.054,25.212,104.8527018,107.335371962734
0.9096064728788,0.180186527326129,1.146,3.20957594853323,0.15371796,7.906,25.212,109.4814406,111.678937308565
0.9096064728788,0.165809111442344,1.146,3.20453673063953,0.14145252,7.906,25.212,109.4814406,111.503594986633
0.9096064728788,0.165809111442344,1.146,2.56223160914299,0.14145252,7.906,25.212,87.13208525,89.1542396366327
0.921058784470327,0.175041263936854,1.146,2.56611416512931,0.14411892,7.96,25.212,87.13208525,89.289335279654
0.921058784470327,0.175041263936854,1.146,2.43421473693257,0.14411892,7.96,25.212,82.54257305,84.699823079654
0.941136591474881,0.213967526911497,1.146,2.44931898957002,0.16585008,8.056,25.212,82.54257305,85.225383748864
0.941136591474881,0.213967526911497,1.146,2.81993383589207,0.16585008,8.056,25.212,95.4383178,98.121128498864
0.941136591474881,0.273823394568411,1.146,2.84150260082769,0.21224544,8.056,25.212,95.4383178,98.871625382469
0.975910455672745,0.302419205326642,1.146,2.88999269188231,0.21224544,8.226,25.212,96.66414905,100.558864421461
0.975910455672745,0.266326460972332,1.146,2.87663403957636,0.18691464,8.226,25.212,96.66414905,100.094042863309
0.905333778517169,0.216169867925947,1.146,2.53391955629806,0.18691464,7.886,25.212,85.54340795,88.169106389921
0.905333778517169,0.255333310474585,1.146,2.54759076563206,0.22077792,7.886,25.212,85.54340795,88.6448035395215
0.905333778517169,0.255333310474585,1.146,2.08876113079381,0.22077792,7.886,25.212,69.57818175,72.6795773395215
0.921269745195191,0.268321740605256,1.146,2.09468397384256,0.22077792,7.961,25.212,69.57818175,72.8856658783617
0.921269745195191,0.2099909274302,1.146,2.07401988210045,0.17278272,7.961,25.212,69.57818175,72.1666475895874
0.943622576297226,0.224547694237933,1.146,2.90198004005974,0.17278272,8.068,25.212,98.15475985,100.975970708108
0.943622576297226,0.245339147408112,1.146,2.90948741619276,0.18878112,8.068,25.212,98.15475985,101.23719393571
0.943622576297226,0.245339147408112,1.146,2.6451248870292,0.18878112,8.068,25.212,88.95612215,92.0385562357103
0.936981913277439,0.295621005096934,1.146,2.66269647571272,0.2319768,8.036,25.212,88.95612215,92.6499692019297
0.936981913277439,0.295621005096934,1.146,2.47414793412378,0.2319768,8.036,25.212,82.3954733,86.0893203519296
0.981150035881989,0.364827991379428,1.146,2.90936862675271,0.25237476,8.252,25.212,96.5170493,101.233060592664
0.981150035881989,0.364827991379428,1.146,2.80508916428948,0.25237476,8.252,25.212,92.8885888,97.6046000926643
0.981150035881989,0.368104312485318,1.146,2.80630632949229,0.2546412,8.252,25.212,92.8885888,97.6469520165815
0.974294315256055,0.36120500396652,1.146,3.06012250933189,0.2546412,8.218,25.212,101.8322536,106.478623767225
0.974294315256055,0.373308208287911,1.146,3.06459692984273,0.26317368,8.218,25.212,101.8322536,106.634313657645
0.999538649012851,0.399811211264654,1.146,2.19033596155899,0.26317368,8.344,25.212,70.9805327,76.2139287114955
0.999538649012851,0.539360311852976,1.146,2.24283266793976,0.35503116,8.344,25.212,70.9805327,78.0405801055788
0.999538649012851,0.539360311852976,1.146,2.7890315821391,0.35503116,8.344,25.212,89.9858204,97.0458678055788
0.981351169710239,0.441004791042454,1.146,2.74998877867046,0.30490284,8.253,25.212,89.9858204,95.6873522661916
0.981351169710239,0.441004791042454,1.146,2.88527024348763,0.30490284,8.253,25.212,94.6930124,100.394544266192
0.989973351760111,0.480893084312838,1.146,2.90116223728978,0.32476752,8.296,25.212,94.6930124,100.947514816818
0.989973351760111,0.480893084312838,1.146,3.05307204882407,0.32476752,8.296,25.212,99.97879675,106.233299166818
0.989973351760111,0.521362329913877,1.146,3.06819880218769,0.35209812,8.296,25.212,99.97879675,106.759642761009
0.992769585929358,0.525307647580186,1.146,2.38292935965733,0.35209812,8.31,25.212,76.07018405,82.9153205393154
0.992769585929358,0.528291219982194,1.146,2.38404668938623,0.35409792,8.31,25.212,76.07018405,82.9541986337265
1.00766147453823,0.549610624245252,1.146,2.67419982639338,0.35409792,8.385,25.212,85.81799415,93.0502345329592
1.00766147453823,0.655145796822465,1.146,2.71411070993332,0.42209112,8.385,25.212,85.81799415,94.4389553896268
1.00766147453823,0.655145796822465,1.146,3.12136428631002,0.42209112,8.385,25.212,99.9886034,108.609564639627
1.00330821076657,0.565439480590747,1.146,3.08684043852154,0.36849648,8.363,25.212,99.9886034,107.40828861605
1.00330821076657,0.565439480590747,1.146,3.24917819630215,0.36849648,8.363,25.212,105.6372338,113.05691901605
1.01770708375977,0.59518374640695,1.146,3.26245018251367,0.37356264,8.436,25.212,105.6372338,113.518724980403
1.01770708375977,0.59518374640695,1.146,2.79347443781414,0.37356264,8.436,25.212,89.3189682,97.2004593804035
1.01770708375977,0.684822411997147,1.146,2.82758815919433,0.42982368,8.436,25.212,89.3189682,98.3874648329839
1.01534908737078,0.680657928238839,1.146,2.73374661012463,0.42982368,8.424,25.212,86.1220003,95.1221971952816
1.01534908737078,0.683613638845335,1.146,2.73486982125191,0.43169016,8.424,25.212,86.1220003,95.161279936142
1.01613546902207,0.685007428918246,1.146,3.12897024003747,0.43169016,8.428,25.212,99.8120837,108.874217928136
1.01613546902207,0.695373507984643,1.146,3.13291141858719,0.43822284,8.428,25.212,99.8120837,109.011353375072
1.01613546902207,0.695373507984643,1.146,2.68563707553541,0.43822284,8.428,25.212,84.24893015,93.4481998250717
1.04478047367896,0.776091586505977,1.146,2.72135446046274,0.45488784,8.575,25.212,84.24893015,94.6910056212541
1.04478047367896,0.776091586505977,1.146,2.5051859531403,0.45488784,8.575,25.212,76.7272296,87.1693050712541
1.05210916907141,0.777713315112378,1.146,2.50703656297327,0.44768856,8.613,25.212,76.7272296,87.2336980449159
1.05210916907141,0.777713315112378,1.146,2.42755870239318,0.44768856,8.613,25.212,73.9617543,84.4682227449159
1.05210916907141,1.0167246734197,1.146,2.52035532074334,0.5852748,8.613,25.212,73.9617543,87.6971314510366
1.02476068102189,0.949538369610519,1.146,2.91720406515956,0.5852748,8.472,25.212,88.87766895,101.505698925159
1.02476068102189,0.863452658652663,1.146,2.88430144073657,0.53221344,8.472,25.212,88.87766895,100.360834248596
0.976314197004356,0.759175362386093,1.146,3.12507860158769,0.53221344,8.228,25.212,98.95890515,108.738806255868
