epoch,loss,loss_theta,loss_z
1,683.8695861816407,214.4967493693034,475.18097635904945
2,426.87645416259767,133.06749471028647,297.5915262858073
3,148.95407066345214,68.85372072855631,77.63543485005697
4,71.87403132120768,42.32802963256836,26.32145341237386
5,46.026506106058754,20.604216066996255,24.78653834660848
6,44.3771063486735,18.8229558467865,25.113370672861734
7,43.471248944600426,18.713576952616375,24.283068402608237
8,42.81459712982178,18.815114148457845,23.44139722188314
9,42.27444972991943,19.053512223561604,22.56133753458659
10,41.82721741994222,19.31516973177592,21.752718925476074
11,41.45698992411295,19.556814209620157,21.05518684387207
12,41.144615427652994,19.735162448883056,20.499613793691
13,40.87554779052734,19.83290146191915,20.089976088205972
14,40.64167823791504,19.879943736394246,19.78123394648234
15,40.43599294026693,19.891371774673463,19.546201356252034
16,40.2479305267334,19.88276023864746,19.35468037923177
17,40.07202040354411,19.863128439585367,19.18973642985026
18,39.90703779856364,19.83812689781189,19.04308656056722
19,39.75043964385986,19.810022910435993,18.909304110209145
20,39.60207455952962,19.780942312876384,18.785480117797853
21,39.4603972752889,19.75201333363851,18.668707529703777
22,39.32415059407552,19.723666842778524,18.557159487406413
23,39.193506177266435,19.69612914721171,18.45069751739502
24,39.06877619425456,19.66906943321228,18.350090662638348
25,38.95015176137289,19.642473475138345,18.255558172861736
26,38.83602078755697,19.616284465789796,18.165605354309083
27,38.72716019948324,19.590996313095093,18.08026860555013
28,38.62371381123861,19.566840569178265,17.99941266377767
29,38.52526569366455,19.543673865000407,17.922765318552653
30,38.432423464457194,19.52128006617228,17.85117139816284
31,38.344475491841635,19.499413363138835,17.784299977620442
32,38.26083024342855,19.47837543487549,17.721179644266766
33,38.18133252461751,19.45714953740438,17.662762133280435
34,38.10517412821452,19.4338215192159,17.61058177947998
35,38.03274269104004,19.407676935195923,17.565861638387045
36,37.963856569925944,19.379828357696532,17.526940250396727
37,37.90228131612142,19.359818506240845,17.486133925120036
38,37.84218158721924,19.34163778622945,17.444615586598715
39,37.79336407979329,19.33828225135803,17.39692055384318
40,37.731896591186526,19.31614942550659,17.359413560231527
41,37.70835310618083,19.33536384900411,17.310365041097004
42,37.62517204284668,19.28063235282898,17.29124059677124
43,37.646286455790204,19.311327282587687,17.26881799697876
44,37.54724807739258,19.2934654712677,17.191325410207114
45,37.55395406087239,19.289968395233153,17.197839736938477
46,37.467464447021484,19.25962780316671,17.14895553588867
47,37.47032171885173,19.272514581680298,17.13463036219279
48,37.4010093053182,19.25700879096985,17.0865327835083
49,37.3702891031901,19.18981841405233,17.132636006673177
50,37.35296065012614,19.22682983080546,17.06845054626465
51,37.31192442576091,19.218826643625896,17.037108612060546
52,37.291029357910155,19.185643927256265,17.05388161341349
53,37.26287352244059,19.189060719807944,17.019927310943604
54,37.24022045135498,19.179076051712038,17.007751909891763
55,37.21805159250895,19.173258336385093,16.99161148071289
56,37.20086720784505,19.167583799362184,16.980467891693117
57,37.182501729329424,19.16072812080383,16.96910572052002
58,37.17055867513021,19.160084819793703,16.95707788467407
59,37.147233899434404,19.151521333058675,16.942659378051758
60,37.14429918924967,19.156286176045736,16.933349672953288
61,37.119308916727704,19.164835103352864,16.897896226247152
62,37.10878327687581,19.130386718114217,16.92756643295288
63,37.094901911417644,19.129622491200767,16.914068603515624
64,37.08229948679606,19.126637125015257,16.904343541463216
65,37.07090657552083,19.123649326960244,16.895901203155518
66,37.05740242004394,19.120863739649455,16.88502836227417
67,37.04903818766276,19.12081158955892,16.876229763031006
68,37.033423805236815,19.122503312428794,16.857950814565022
69,37.02492764790853,19.112385272979736,16.86099640528361
70,37.009900856018064,19.11718487739563,16.839350700378418
71,37.002176920572914,19.110613489151,16.83899180094401
72,36.98796685536703,19.117359670003257,16.81603593826294
73,36.97607180277507,19.10349375406901,16.8199582417806
74,36.96721731821696,19.109222809473675,16.803572559356688
75,36.95322895050049,19.1135289033254,16.783781401316325
76,36.94048868815104,19.100603294372558,16.785695870717365
77,36.93097178141276,19.10442484219869,16.77071657180786
78,36.92075182596842,19.10144435564677,16.764273897806802
79,36.91211675008138,19.096729723612466,16.761103280385335
80,36.90397904713949,19.097700929641725,16.751382446289064
81,36.89745127360026,19.099873971939086,16.74181540807088
82,36.887810643513994,19.09105656941732,16.742708269755045
83,36.88148492177327,19.076806767781576,16.753211371103923
84,36.87414048512777,19.083820136388145,16.736832427978516
85,36.86458492279053,19.082056872049968,16.72860072453817
86,36.851462046305336,19.06112984021505,16.73873192469279
87,36.856195004781085,19.087056636810303,16.7115837097168
88,36.83900680541992,19.10692402521769,16.671028296152752
89,36.830039469401044,19.05577138264974,16.723823324839273
90,36.817827288309736,19.04958895047506,16.717458470662436
91,36.828303527832034,19.060781796773274,16.714118925730386
92,36.81239051818848,19.108266989390057,16.640860271453857
93,36.80121053059896,19.04913353919983,16.700892702738443
94,36.79192530314128,19.01267941792806,16.73329642613729
95,36.81252562204997,19.0602876663208,16.697192986806233
96,36.79803886413574,19.09610808690389,16.640343062082927
97,36.78610273996989,19.01179928779602,16.72942215601603
98,36.80367590586344,19.028254969914755,16.72732048034668
99,36.790151850382486,19.093928559621176,16.634194469451906
100,36.77486902872722,19.007884820302326,16.72162119547526
101,36.799289004007974,19.023434193929038,16.72783759435018
102,36.78337688446045,19.094526688257854,16.62612657546997
103,36.762709871927896,18.964256874720256,16.75794086456299
104,36.755012067159015,18.977721548080446,16.735266812642415
105,36.79184595743815,19.02253220876058,16.718983968098957
106,36.773261388142906,19.028342072168986,16.691422176361083
107,36.77375806172689,19.02362790107727,16.698764038085937
108,36.76595738728841,19.010611820220948,16.704908688863117
109,36.76100444793701,19.012485647201537,16.69815378189087
110,36.76473884582519,19.01213696797689,16.701302560170493
111,36.7559933980306,19.009813626607258,16.69493007659912
112,36.75356330871582,18.993543752034505,16.71161069869995
113,36.74663842519124,18.982327715555826,16.717322063446044
114,36.73795776367187,18.95911889076233,16.735629717508953
115,36.72943871815999,18.921851364771523,16.770273208618164
116,36.716959381103514,18.88692619005839,16.803408527374266
117,36.75319887797038,18.93826610247294,16.776436360677085
118,36.74587472279867,18.969314924875896,16.728565661112466
119,36.721917470296226,18.900820128122966,16.786962763468424
120,36.72124875386556,18.82186892827352,16.880785274505616
121,36.73331832885742,18.815014839172363,16.902542686462404
122,36.7316712697347,18.912407541275023,16.780600802103677
123,36.70789279937744,18.833236821492513,16.852175172170003
124,36.756021881103514,18.800262689590454,16.94274705251058
125,36.74511439005534,18.964546807607015,16.730333232879637
126,36.6956459681193,18.900475804011027,16.758308855692544
127,36.703346252441406,18.78129334449768,16.909372329711914
128,36.690551376342775,18.77959664662679,16.897427304585776
129,36.773622830708824,18.91884881655375,16.81438070933024
130,36.696801567077635,18.974071407318114,16.667725563049316
131,36.815667915344235,19.289916038513184,16.423279253641763
132,36.727288182576494,19.1214160601298,16.531543159484862
133,36.75521208445231,18.83731214205424,16.896442031860353
134,36.68674920399984,18.90203029314677,16.74314692815145
135,36.746648979187015,18.94886237780253,16.749458249409994
136,36.66075248718262,18.946857738494874,16.663345177968342
137,36.750820287068684,19.114080254236857,16.564147663116454
