epoch,loss,loss_theta,loss_z
1,80053377.17912947,71132938.23828125,8337578.705531529
2,15510.569970267159,13040.448068891254,2452.9543958391464
3,607.1250762939453,317.8690876279558,289.85515567234586
4,229.1069962637765,68.06531831196376,159.00836726597376
5,145.02135167803084,48.430507387433735,95.41592516217914
6,108.77413027627128,37.90546533039638,69.79904542650495
7,98.06082998003278,39.798610074179514,57.44290004457746
8,86.58724267142159,36.01704726900373,50.73419666290283
9,82.66134330204555,36.041631017412456,46.450516973223
10,83.3968482698713,38.69802624838693,43.9614656993321
11,77.5305916922433,34.92569882529123,42.34785672596523
12,82.07772282191685,40.32999897003174,40.90973636082241
13,77.19038350241524,33.900090149470735,42.69475902829851
14,77.21146815163749,35.00716577257429,42.11875261579241
15,79.48949200766427,37.813124316079275,40.96124574116298
16,76.80772236415318,35.26824460710798,40.693572998046875
17,75.1620284489223,34.385955401829314,40.59206404004778
18,75.17308003561837,34.0768711907523,40.874064036778044
19,79.97878033774239,39.391848700387136,39.82011468069894
20,76.30785369873047,36.77127940314157,39.10459566116333
21,75.82412433624268,34.99075787408011,40.411700521196636
22,76.67839241027832,36.01758629935129,40.14100973946707
23,75.8686990737915,34.93923650469099,40.48722546441214
24,75.47888946533203,34.30300896508353,40.8332302910941
25,77.56964778900146,36.839443343026296,40.08605282647269
26,74.95547308240619,34.3126882144383,40.23573548453195
27,74.93512535095215,34.386485712868826,40.18885013035366
28,74.99375479561942,34.62817307880947,40.000988483428955
29,74.95164040156773,34.06352172579084,40.50814226695469
30,76.13016169411796,35.978423254830496,39.63408545085362
31,75.67243180956159,34.46164281027658,40.666426862989155
32,75.68929413386753,34.99405949456351,40.27622692925589
33,75.57584708077567,34.49280071258545,40.5488531930106
34,75.08210045950753,34.46558543613979,40.20001425061907
35,75.27734375,34.53099782126291,40.22358914784023
36,74.8790807723999,34.13885409491403,40.21724830354963
37,74.37156009674072,33.681941168648855,40.32367665427072
38,74.76210621425084,34.47282007762364,39.8368353843689
39,74.3844609941755,33.86761951446533,40.14829819543021
40,74.54594394138881,34.58042900902884,39.48675748280117
41,74.58309854779925,34.4714685848781,39.61709547042847
42,74.49058273860386,34.38845518657139,39.589435373033794
43,74.55686092376709,34.33985962186541,39.69373117174421
44,74.84751524244037,34.56612123761858,39.76811735970633
45,74.62592955998012,33.84086275100708,40.20608336584909
46,74.90755081176758,35.22930540357317,39.24036373410906
47,74.48344475882394,33.56541347503662,40.29092911311558
48,73.62594672611782,33.57955953053066,39.6848714692252
49,74.62613909585136,34.15568338121687,39.93039097104754
50,74.46325874328613,34.20737089429583,39.73497131892613
51,74.5208990914481,34.17313691547939,39.8447733606611
52,74.77456992013114,33.84903260639736,40.322449684143066
53,74.45554065704346,34.269683020455496,39.67429065704346
54,74.82671288081578,33.83772809164865,40.38835484640939
55,74.34253283909389,34.11562878744943,39.74278586251395
56,74.76643194471087,33.78995105198452,40.3487616947719
57,74.54582364218575,33.931528840746196,40.09038182667324
58,75.16083308628627,34.02090222494943,40.5724835395813
59,74.98929064614433,33.99928603853498,40.48754630770002
60,75.23975222451347,34.05052873066494,40.56296225956508
