epoch,loss,loss_theta,loss_z
1,705.8544026692708,225.6445576985677,494.6831380208333
2,671.3286865234375,213.89451599121094,471.3669026692708
3,630.4314493815104,199.96720479329426,443.6563395182292
4,581.3021565755208,183.08275044759114,410.55108032226565
5,524.3679361979167,163.47671712239583,372.2312316894531
6,460.59588216145835,141.64791768391927,329.1486450195313
7,391.75954182942706,118.48002471923829,282.169775390625
8,320.6048319498698,95.35577036539713,232.6187967936198
9,251.1176971435547,74.32250086466472,182.37076009114583
10,188.92540791829427,58.317971547444664,134.01789347330728
11,141.76293334960937,51.37034352620443,91.14219970703125
12,116.8642339070638,54.12970504760742,61.12800598144531
13,100.41474151611328,51.341817728678386,47.03540903727214
14,84.34235382080078,43.52148857116699,39.0301700592041
15,70.99121831258138,36.00656611124675,33.53888931274414
16,60.76645202636719,29.534243647257487,30.20403569539388
17,53.16780370076497,24.027772267659504,28.53977394104004
18,47.97864837646485,20.05846684773763,27.622852579752603
19,45.12218297322591,17.84007193247477,27.151368967692058
20,43.982154846191406,17.023078600565594,26.873524347941082
21,43.56408818562826,16.883152961730957,26.577345403035483
22,43.29614486694336,16.991207981109618,26.15495885213216
23,43.05491434733073,17.149739329020182,25.703851572672527
24,42.83782590230306,17.32580779393514,25.259441757202147
25,42.64603271484375,17.480360094706217,24.86839179992676
26,42.47739219665527,17.616926765441896,24.52410977681478
27,42.32792218526205,17.727968152364095,24.23090171813965
28,42.193962224324544,17.82100429534912,23.97594273885091
29,42.07181065877278,17.897531445821127,23.753497568766274
30,41.95844662984212,17.95857111612956,23.558932749430337
31,41.85185432434082,18.008205223083497,23.385316975911458
32,41.750650278727214,18.04649429321289,23.23106994628906
33,41.653740946451826,18.074949645996092,23.09319152832031
34,41.558874638875324,18.09354788462321,22.969204584757488
35,41.46486129760742,18.107043965657553,22.852181498209635
36,41.37131589253743,18.11631622314453,22.740662129720054
37,41.27845344543457,18.12194061279297,22.63424237569173
38,41.186407725016274,18.12338218688965,22.533645375569662
39,41.095363489786784,18.121731758117676,22.43776168823242
40,41.0055850982666,18.117448552449545,22.34631373087565
41,40.91649309794108,18.11052188873291,22.258670043945312
42,40.828337987264,18.103265253702798,22.172419102986655
43,40.741461181640624,18.09536902109782,22.088303502400716
44,40.65623448689779,18.08779157002767,22.005582682291667
45,40.57292073567708,18.080564244588217,21.92450408935547
46,40.4917241414388,18.07430248260498,21.844549942016602
47,40.41269111633301,18.06924533843994,21.765497652689614
48,40.33586451212565,18.066321182250977,21.686250432332358
49,40.26121635437012,18.065666961669923,21.60666497548421
50,40.18863983154297,18.066946919759115,21.527003161112468
51,40.11747957865397,18.069424756368,21.447427368164064
52,40.047872416178386,18.074644343058267,21.366294797261556
53,39.9797918955485,18.081537818908693,21.28483320871989
54,39.91325670878093,18.09026819864909,21.202874755859376
55,39.848250198364255,18.100419108072916,21.12088394165039
56,39.784755325317384,18.11177978515625,21.03911018371582
57,39.72299385070801,18.12420088450114,20.957957331339518
58,39.66322059631348,18.13690446217855,20.878672091166177
59,39.605530675252275,18.148998832702638,20.80238126118978
60,39.5499828338623,18.160842514038087,20.728711700439455
61,39.49654541015625,18.172471237182616,20.65759023030599
62,39.445190048217775,18.184060096740723,20.588781992594402
63,39.395886993408205,18.195645395914713,20.522212664286297
64,39.348582077026364,18.207267634073894,20.457787322998048
65,39.30325698852539,18.21895548502604,20.395425605773926
66,39.259827550252275,18.230620511372884,20.33516108194987
67,39.2182378133138,18.24235699971517,20.276815795898436
68,39.17845102945964,18.254276466369628,20.2201873143514
69,39.14027722676595,18.266635131835937,20.164722951253257
70,39.10295817057292,18.27826035817464,20.111106046040852
71,39.06668701171875,18.288865280151366,20.059774017333986
72,39.03143755594889,18.2999392191569,20.008975982666016
73,38.99743728637695,18.311053530375162,19.959463818868002
74,38.964573287963866,18.322577730814615,19.910713704427085
75,38.93291180928548,18.333860143025717,19.863540013631184
76,38.9023255666097,18.345080757141112,19.817623774210613
77,38.87284507751465,18.355833180745442,19.773453267415366
78,38.84437217712402,18.36623910268148,19.730798467000326
79,38.81690190633138,18.375984128316244,19.690009371439615
80,38.79036496480306,18.38526986440023,19.650769488016763
81,38.7647513071696,18.39395376841227,19.613242212931315
82,38.74000854492188,18.402172470092772,19.57721004486084
83,38.71613566080729,18.409835561116537,19.542772229512533
84,38.69307746887207,18.417015266418456,19.509792963663738
85,38.67081820170085,18.423660405476888,19.478315925598146
86,38.64933090209961,18.429838307698567,19.448219108581544
87,38.628591028849286,18.43554884592692,19.41948273976644
88,38.60855941772461,18.44086627960205,19.391975339253744
89,38.58923759460449,18.445758310953774,19.36572551727295
90,38.57056579589844,18.45026861826579,19.34064547220866
91,38.552558008829756,18.45434023539225,19.31679318745931
92,38.53517557779948,18.458057022094728,19.294041379292807
93,38.51841036478678,18.46145528157552,19.272323481241862
94,38.50222473144531,18.464584604899088,19.251558367411295
95,38.4866283416748,18.46740862528483,19.231777636210122
96,38.471570841471355,18.469955507914225,19.212912368774415
97,38.45703773498535,18.472239875793456,19.194929059346517
98,38.44303143819173,18.474308204650878,19.177748998006184
99,38.42950312296549,18.476167424519858,19.1613520304362
100,38.41647504170736,18.477827262878417,19.145709546407065
101,38.403913752237955,18.479244740804038,19.1308687210083
102,38.39181747436523,18.48044554392497,19.11677614847819
103,38.380165100097656,18.481422996520998,19.103439203898112
104,38.368967564900714,18.482224655151366,19.090786361694335
105,38.35820350646973,18.482834752400716,19.078831418355307
106,38.34786898295085,18.48328183492025,19.067523765563966
107,38.33794987996419,18.483566538492838,19.056856409708658
108,38.328429794311525,18.483700052897134,19.04680086771647
109,38.319314575195314,18.483689753214517,19.037342262268066
110,38.31058146158854,18.483546002705893,19.028455034891763
111,38.302233632405596,18.48327210744222,19.020132319132486
112,38.29423128763835,18.482851600646974,19.01237621307373
113,38.28661740620931,18.48229916890462,19.00516719818115
114,38.27935969034831,18.48161226908366,18.998502413431805
115,38.2724313100179,18.48086420694987,18.992270469665527
116,38.26585083007812,18.480009269714355,18.98652629852295
117,38.25958442687988,18.479054768880207,18.981241162618
118,38.25363070170085,18.477987225850423,18.976439476013184
119,38.24801826477051,18.476838239034016,18.972071901957193
120,38.2426939646403,18.47559076944987,18.968157386779787
121,38.23768030802409,18.47425454457601,18.964671961466472
122,38.2329522450765,18.472837066650392,18.961587079366048
123,38.228484344482425,18.471313603719075,18.95891615549723
124,38.22430203755697,18.46967144012451,18.956675910949706
