epoch,loss,loss_theta,loss_z
1,491.5265445396548,157.37005602727172,332.2448888059522
2,96.5766830444336,70.40728903598473,18.749915932045607
3,47.94522563746718,32.044766566792475,12.253898315742367
4,29.494073195535627,18.57382046590086,9.038821107051412
5,24.179050867674782,14.671291390403372,8.027366251241965
6,23.291860236496223,13.849235495582956,8.081072396919376
7,23.078138836094592,13.67986644291487,8.060584564678004
8,22.92935790390265,13.603811353933615,7.997266972651247
9,22.79579770760458,13.549900312892726,7.921755728174428
10,22.675850383570936,13.515269752408637,7.8372418724122594
11,22.517305389779512,13.455560613851079,7.7365593050347
12,22.47821720310899,13.442666991812285,7.708013112427758
13,22.41115204232638,13.436938360089162,7.6454478130965935
14,22.334755162723727,13.43084005449639,7.5729894716231545
15,22.249600191585355,13.422932859326972,7.492971236588525
16,22.134721755981445,13.381787706593999,7.412063043625628
17,22.08084481661437,13.372603568874421,7.365643712340808
18,22.031055903825603,13.355255889110877,7.333291206203524
19,21.98136260861256,13.340124849413263,7.29837875678891
20,21.930659982024647,13.327973440045216,7.25914918399248
21,21.872581825881706,13.311895210234844,7.214975630650755
22,21.836366653442383,13.316174667389667,7.175834425160142
23,21.810512120606468,13.309535425217426,7.156040988984655
24,21.78378114543977,13.302394499544237,7.136177066896782
25,21.757005019266096,13.295350195931606,7.116133607801844
26,21.72866747809238,13.284676903583964,7.099545857945427
27,21.713721885055794,13.28258267777865,7.0869014145898035
28,21.699954173603995,13.27997552762266,7.075522239090966
29,21.68622645393747,13.277419957958283,7.06407446548587
30,21.67246591849405,13.27492982833112,7.052516784824308
31,21.657837852102812,13.272123008477884,7.041122319268399
32,21.65090979904425,13.270595515360597,7.03555796576328
33,21.64394799216849,13.269200563430786,7.029845034489866
34,21.636983558779857,13.26787449883633,7.0240558092711405
35,21.63001434138564,13.266599178314209,7.018206111720351
36,21.622586422279234,13.26542187909611,7.012144096562119
37,21.619131932493115,13.264702867289058,7.009316807887593
38,21.61565427311131,13.264032352166097,7.006422312533269
39,21.61216520090572,13.26339162373152,7.003489810912336
40,21.60867197005475,13.262773283192368,7.000530246828423
41,21.60493785045186,13.26222279423573,6.99743118833323
42,21.60320266348417,13.261887100876354,6.9959878686998715
43,21.601462395464786,13.261564798042423,6.994525280155119
44,21.599716811883646,13.261252414984781,6.993049207280894
45,21.597971447178576,13.26094235357691,6.991571207515529
46,21.59613839133841,13.26066375951298,6.990032575169548
47,21.59502124786377,13.260464543201884,6.989087718432067
48,21.59390513623347,13.260268219181748,6.988140254724221
49,21.592787867686788,13.260074439595957,6.987189011495621
50,21.59166986434186,13.259882067070633,6.986235630316813
51,21.59055089168861,13.259692129541616,6.985279927488233
52,21.58943241932353,13.259504173622757,6.984322055441434
53,21.58831329033023,13.259318809040257,6.983360833809024
54,21.58719292625052,13.259134843701222,6.982396880134207
55,21.586072577804817,13.258954216222294,6.981429713671325
56,21.584950712860607,13.25877444079665,6.980460604683298
57,21.58382927003454,13.258596224863021,6.979489549261625
58,21.58270682663214,13.258419372996347,6.978516543497805
59,21.5815836640655,13.258242493770162,6.97754252934065
60,21.580460001210696,13.258065962400593,6.976568343209439
61,21.579335165805503,13.257889380220506,6.975592941534324
62,21.57821153421871,13.257713986224816,6.974617004394531
63,21.577085604433154,13.257537149992146,6.973640867921173
64,21.57596044071385,13.257360868766659,6.972665044127917
65,21.574835480236615,13.257184775149236,6.971688419091897
66,21.573710926243518,13.257008474381244,6.970712575756136
67,21.572585762524213,13.256833127287567,6.969734993137297
68,21.57145853511623,13.256655900204768,6.968757992885152
