lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.95048816201256,3.29786618191048,1.145,1.39861271810515,0.90497616,12.269,44.0825,-2.3339827,63.5417128082258
1.95048816201256,3.29786618191048,1.145,1.56568337956075,0.90497616,12.269,44.0825,5.2563644,71.1320599082258
1.9348704939174,3.23804803439033,1.145,1.53621674693455,0.90497616,12.192,44.0825,5.2563644,69.7933331230897
1.9348704939174,3.55431583739575,1.145,1.67496221725653,0.99336732,12.192,44.0825,5.2563644,76.0968113587126
1.93791563232391,3.56707696161749,1.145,2.46026268993959,0.99336732,12.207,44.0825,40.64856425,111.774548631826
1.93791563232391,3.45696721780162,1.145,2.41193677129101,0.96270372,12.207,44.0825,40.64856425,109.579007575885
1.93838601223054,3.46576180397124,1.147,2.78953174909351,0.96270372,12.207,44.1595,57.5061956,126.512903117636
1.95176479333536,3.46144513400961,1.147,2.7905202469556,0.946572,12.273,44.1595,57.5061956,126.557734202387
1.95176479333536,3.46144513400961,1.147,2.64953789277485,0.946572,12.273,44.1595,51.1122598,120.163798402387
1.95222918691366,3.59139394229944,1.149,2.70914055653656,0.97963536,12.273,44.2365,51.1122598,122.653074797197
1.93175150714251,3.50622420226485,1.149,2.67129770865121,0.97963536,12.172,44.2365,51.29858615,120.939785451238
1.93222029958886,3.4663284224365,1.151,2.65623926561276,0.96603672,12.172,44.3135,51.29858615,120.049069886879
1.94519916996659,3.51956273750518,1.151,2.94957171488298,0.96603672,12.236,44.3135,63.3705723,133.306267067272
1.94519916996659,3.61379337110662,1.151,2.99100130977137,0.9919008,12.236,44.3135,63.3705723,135.178682853202
1.94566210725725,3.62289432714273,1.153,3.42612465648182,0.9919008,12.236,44.3905,82.6896728,154.575544120297
1.94667476756974,3.52236513372584,1.153,3.38213299775193,0.963237,12.241,44.3905,82.6896728,152.590784291999
1.94713554729382,3.53120947120586,1.155,2.7580103810312,0.963237,12.241,44.4675,54.24058115,124.216944771023
1.93822186423862,3.40217140025848,1.155,2.69935272730533,0.93777288,12.197,44.4675,54.24058115,121.575085776084
1.93822186423862,3.40217140025848,1.155,2.40932470994754,0.93777288,12.197,44.4675,41.17812335,108.512627976084
1.93868349414074,3.41605569657208,1.157,2.41746512995444,0.9392394,12.197,44.5445,41.17812335,108.691051537933
1.95669654427157,3.48859773984136,1.157,2.71539123018912,0.9392394,12.286,44.5445,52.96571665,122.08603321269
1.95715095756629,3.58415538497199,1.159,2.76000319908984,0.9625704,12.286,44.6215,52.96571665,123.877684892419
1.94076380642369,3.51636083743813,1.159,3.16641510591932,0.9625704,12.205,44.6215,72.7065031,142.118738434441
1.94076380642369,3.41554550594925,1.159,3.12207612741286,0.93497316,12.205,44.6215,72.7065031,140.128664651306
1.94122127700001,3.42408013188927,1.161,3.18532662985466,0.93497316,12.205,44.6985,75.22681215,142.72126406584
1.93068438366016,3.66791640308594,1.161,3.29018768254446,1.01403192,12.153,44.6985,75.22681215,147.41965256104
1.93114320784959,3.67709634945209,1.163,2.76636712266164,1.01403192,12.153,44.7755,51.4652992,123.736272992144
1.93235944101813,3.30861228681798,1.163,2.60470315499442,0.91110888,12.159,44.7755,51.4652992,116.505238227308
1.93235944101813,3.30861228681798,1.163,2.72638518392194,0.91110888,12.159,44.7755,56.90798995,121.947928977308
1.9328160764915,3.33434030291391,1.165,2.74032182701849,0.9159084,12.159,44.8525,56.90798995,122.360875425271
1.94698579569779,3.39014770300178,1.165,2.70764755675615,0.9159084,12.229,44.8525,54.22096785,120.901903608982
1.94743641653546,3.43860850507507,1.167,2.73152416532018,0.92670732,12.229,44.9295,54.22096785,121.759013804319
1.92232378979383,3.33862400577801,1.167,2.99663680001557,0.92670732,12.105,44.9295,68.2346707,133.576538012015
1.92232378979383,3.38233207433301,1.167,3.01582744495773,0.93883944,12.105,44.9295,68.2346707,134.431970313179
1.92278011002793,3.39076519645564,1.169,3.14116830651656,0.93883944,12.105,45.0065,73.5106484,139.779546341922
1.95899260042363,3.61791091342254,1.169,3.24898764901385,0.96017064,12.284,45.0065,73.5106484,144.577423217825
1.95943646962094,3.62678246620998,1.171,2.96148095971037,0.96017064,12.284,45.0835,60.41877065,131.55852044072
1.94408811350988,3.54835011830052,1.171,2.9235613930549,0.95630436,12.208,45.0835,60.41877065,129.874011185784
1.94408811350988,3.54835011830052,1.171,2.8968500324687,0.95630436,12.208,45.0835,59.232166,128.687406535784
1.94453466795676,3.39988044711037,1.173,2.83414472160295,0.91404192,12.208,45.1605,59.232166,125.687168326065
1.94291763665826,3.3934684892976,1.173,2.71975439477615,0.91404192,12.2,45.1605,54.29942105,120.614245919117
1.94336290918175,3.3933667502024,1.175,2.72223210955202,0.91177548,12.2,45.2375,54.29942105,120.518638443979
1.9391177123657,3.37656804021647,1.175,2.82581319361596,0.91177548,12.179,45.2375,59.2517793,125.104379379196
1.9391177123657,3.52172244931482,1.175,2.88975701538007,0.95097156,12.179,45.2375,59.2517793,127.935299751076
1.93956247374507,3.5303631610786,1.177,3.37667795468596,0.95097156,12.179,45.3145,80.48317655,149.238237197151
1.94057316773776,3.45822912432197,1.177,3.34510574879149,0.93044028,12.184,45.3145,80.48317655,147.84284787802
1.9410158973391,3.46668945525114,1.179,3.12588471367964,0.93044028,12.184,45.3915,70.4902002,137.919629711338
1.94040967350722,3.49153466990564,1.179,3.13670840297653,0.93777288,12.181,45.3915,70.4902002,138.397190260325
1.94040967350722,3.49153466990564,1.179,2.76441755408959,0.93777288,12.181,45.3915,54.06406145,121.971051510325
1.94085085049919,3.48065104632575,1.181,2.76214105012129,0.9325734,12.181,45.4685,54.06406145,121.664222629958
