lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.35737045076315,3.91352947010363,1.165,1.51045022062292,1.45265472,11.54,35.5325,-6.85484835,73.9560556026975
1.35737045076315,3.91352947010363,1.165,1.51045022062292,1.45265472,11.54,35.5325,-6.85484835,73.9560556026975
1.35333613487233,3.88598970634221,1.165,1.47398674887654,1.45265472,11.515,35.5325,-7.9826131,72.1706974974627
1.35333613487233,4.04683601301992,1.165,1.54174521854181,1.51278204,11.515,35.5325,-7.9826131,75.4883501295713
1.34962059049418,4.02049798201735,1.165,1.39331009285881,1.51278204,11.492,35.5325,-14.62171515,68.2205327208798
1.34962059049418,3.90286289520764,1.165,1.34380594602463,1.4685198,11.492,35.5325,-14.62171515,65.7966650648357
1.34962059049418,3.90286289520764,1.165,1.61960152015564,1.4685198,11.492,35.5325,-1.1179581,79.3004221148357
1.34245430882981,3.84725147205937,1.167,1.5934264279522,1.46305368,11.445,35.5935,-1.1179581,77.8851047952523
1.34245430882981,3.84725147205937,1.167,2.39815782314712,1.46305368,11.445,35.5935,38.21651505,117.219577945252
1.33743175574954,3.98643802105295,1.167,2.45423629730511,1.52958036,11.414,35.5935,38.21651505,119.960638191232
1.33830753207881,4.00896905875302,1.171,2.40548236946701,1.52958036,11.414,35.7155,35.17645355,117.17596310374
1.33830753207881,3.9593505103051,1.171,2.38464771741196,1.51064892,11.414,35.7155,35.17645355,116.161064615409
1.34214124503007,3.99449908550223,1.173,2.62221491759407,1.51064892,11.435,35.7765,45.8362821,127.51565919058
1.34214124503007,3.90566193348153,1.173,2.5848598538632,1.47705228,11.435,35.7765,45.8362821,125.699120224308
1.35602564604451,4.00224685043703,1.173,2.58396027200407,1.47705228,11.521,35.7765,43.5022994,125.655374468385
1.35645140181612,3.92057778204663,1.175,2.55172342809701,1.44292236,11.521,35.8375,43.5022994,123.876516198947
1.35645140181612,3.92057778204663,1.175,2.4842532649522,1.44292236,11.521,35.8375,40.2268783,120.601095098947
1.35590926796609,3.96936667825956,1.177,2.50654463709417,1.45932072,11.515,35.8985,40.2268783,121.476488370557
1.35590926796609,3.96936667825956,1.177,2.57777194878112,1.45932072,11.515,35.8985,43.6788191,124.928429170557
1.35445960092754,4.00743213814547,1.177,2.59318292778796,1.47705228,11.506,35.8985,43.6788191,125.675302609154
1.35488287458524,4.01846840202726,1.179,2.69962204694065,1.47705228,11.506,35.9595,48.49388425,130.611798555681
1.35488287458524,3.94520090340739,1.179,2.66867570829149,1.45012164,11.506,35.9595,48.49388425,129.114567876942
1.35659192768597,3.96493290825714,1.181,2.72812521204265,1.45012164,11.514,36.0205,50.8180603,131.767300966836
1.35659192768597,3.98206555941905,1.181,2.7353672059912,1.45638768,11.514,36.0205,50.8180603,132.117086230359
1.35417745175343,3.96531374628329,1.181,2.63440383555693,1.45638768,11.499,36.0205,46.33642125,127.24059787861
1.35459772405407,4.00784754143523,1.183,2.65471402987113,1.46798652,11.499,36.0815,46.33642125,128.004798147966
1.35459772405407,4.00784754143523,1.183,2.40069011205387,1.46798652,11.499,36.0815,34.0879154,115.756292297966
1.34567329641247,3.95348385533739,1.185,2.37536229504649,1.46798652,11.441,36.1425,34.0879154,114.341729473476
1.34567329641247,3.88741891760403,1.185,2.34750224812721,1.44345564,11.441,36.1425,34.0879154,113.000643124414
1.35340710650975,3.9405502358927,1.185,2.53905294053719,1.44345564,11.489,36.1425,42.06072185,122.221231283817
1.35382461549223,4.03414424857342,1.187,2.58079877505077,1.47371928,11.489,36.2035,42.06072185,124.02141260593
