epoch,loss,loss_theta,loss_z
1,668.570957371446,205.75973173047674,457.20065507732454
2,404.06727750184103,120.99708044333536,280.4888338182793
3,159.3082739407899,63.63587929772549,90.58324626234712
4,84.79210481487337,46.01420213355393,33.85082803007032
5,57.55664900482678,26.932932447214597,28.065306632245175
6,49.591283766949765,20.256465098896964,27.65879668564093
7,47.31226886686731,18.215581487436765,27.7023910772605
8,46.475459114449926,17.596514615856233,27.570553341849905
9,46.021731517354,17.475591221793753,27.246476642421033
10,45.650767404525006,17.552395500120568,26.772403232386853
11,45.29236727855245,17.723672374350127,26.19857039217089
12,44.931424437976275,17.950218181141086,25.55633963913214
13,44.56566347841357,18.212213883634472,24.8670771864594
14,44.199076355480756,18.495998968843555,24.151254231812523
15,43.84043884277344,18.788038840059375,23.43427870703525
16,43.50102903022141,19.080691177336895,22.73717820839804
17,43.18515977703157,19.374291881186064,22.063468354647277
18,42.897042446449156,19.670665189868114,21.415186022148756
19,42.64196602242892,19.971710095640088,20.794866436817607
20,42.418893814086914,20.273048795637536,20.207501036221863
21,42.227788675026815,20.564695045596263,19.664490934278145
22,42.06516741142898,20.833866740836473,19.17739979165499
23,41.91666603088379,21.053925045201037,18.76304898496534
24,41.76878632092085,21.196528696623005,18.441058799868724
25,41.61160919314525,21.256200884209303,18.207661847599216
26,41.44188533845495,21.25481171686141,18.033510520809987
27,41.26583108745638,21.215487511431583,17.89768931904777
28,41.08906939772309,21.15699125508793,17.783640423759085
29,40.917285450169295,21.0930941378484,17.681127704557824
30,40.75135549951772,21.033176676171724,17.57986006189565
31,40.59395142852283,20.979135454678143,17.48087013744917
32,40.44563971972856,20.929309125806466,17.38651725894115
33,40.30619443049196,20.881684647231804,17.298766464483542
34,40.17489745968678,20.83611880364965,17.217128245556943
35,40.0534345595563,20.794190125387225,17.141322558043434
36,39.939949254520606,20.756374155888793,17.0689733458347
37,39.83398096678687,20.72089177272359,17.00174913250032
38,39.73520613498375,20.686864563676178,16.94029559463751
39,39.64311249529729,20.652915301870127,16.885653675579633
40,39.557939560686954,20.6194595118038,16.837616474902042
41,39.47961857279793,20.587517324041148,16.794924681303932
42,39.40742164361672,20.558138605023995,16.75543698326486
43,39.339881584292556,20.532972601593517,16.71575153851118
44,39.27652912452573,20.509260271416334,16.67868574330064
45,39.217355728149414,20.487736412736236,16.64346559712144
46,39.162397697323655,20.469863477300425,16.608284668844256
47,39.11135979949451,20.45455633225988,16.57412901081023
48,39.06400896291264,20.441274877454415,16.541401237737936
49,39.020151419717756,20.429166207548047,16.51086679052134
50,38.9794376248219,20.41766089298686,16.48284815178543
51,38.94232149593166,20.408128722769316,16.456204836485817
52,38.908411620093176,20.400473172547386,16.43064124466943
53,38.87748127296323,20.394991390040662,16.405594489613517
54,38.849168120837604,20.39106057120151,16.38141371773892
55,38.823297031590194,20.38857717201358,16.35806763758425
56,38.79987948058081,20.387785661415975,16.33524031717269
57,38.77890311694536,20.38844192223471,16.313236807213453
58,38.760188305964235,20.38999411317169,16.292517130492165
59,38.74361694836226,20.392062062122783,16.27338420367632
