epoch,loss,loss_theta,loss_z
1,610.4353932698567,188.19171040852865,429.01732279459634
2,303.11837005615234,89.01227671305338,217.95152002970377
3,125.942493947347,65.4031753540039,56.18650824228923
4,69.96957130432129,35.049115880330405,32.72671737670898
5,50.69607715606689,20.566860421498617,29.616361300150555
6,47.744218826293945,17.42077382405599,30.274276224772134
7,47.29508647918701,16.970816612243652,30.35215212504069
8,46.98697408040365,16.907696962356567,30.10457846323649
9,46.620293108622235,16.906711848576865,29.718669382731118
10,46.215756034851076,16.994037357966103,29.185634740193684
11,45.760063298543294,17.208544492721558,28.443241945902507
12,45.25380166371664,17.537444718678792,27.504972839355467
13,44.75102113087972,17.968959267934164,26.452586682637534
14,44.37675908406575,18.362267939249673,25.577845191955568
15,44.0973710378011,18.749852466583253,24.808694394429526
16,43.87184130350749,19.120371214548747,24.119372113545737
17,43.72080052693685,19.35351104736328,23.67797222137451
18,43.609838994344074,19.472357908884685,23.41741263071696
19,43.51249885559082,19.540435059865317,23.232537841796876
20,43.42572911580404,19.560855038960774,23.116086514790855
21,43.34494164784749,19.556465085347494,23.035635566711427
22,43.26749750773112,19.538171672821044,22.975139617919922
23,43.19135824839274,19.510087776184083,22.927686627705892
24,43.11492055257161,19.47472661336263,22.88843962351481
25,43.03656590779622,19.43318287531535,22.85419356028239
26,42.95539410909017,19.398981030782064,22.806643104553224
27,42.8824499130249,19.381306012471516,22.750599670410157
28,42.79938449859619,19.366064484914144,22.679689852396645
29,42.71623280843099,19.368730131785075,22.58649311065674
30,42.63740425109863,19.38279438018799,22.484995142618814
31,42.55695292154948,19.408782609303792,22.366578928629558
32,42.479780133565264,19.44135373433431,22.243571917215984
33,42.407083638509114,19.482611751556398,22.11481647491455
34,42.344997533162434,19.529191048940024,21.991121546427408
35,42.29553076426188,19.579848829905192,21.87639395395915
36,42.25374724070231,19.622130171457925,21.780251630147298
37,42.21671415964762,19.64431635538737,21.713130060831705
38,42.18839645385742,19.642631085713706,21.683288701375325
39,42.1654634475708,19.637279828389484,21.66355978647868
40,42.14666493733724,19.634400431315104,21.645879968007407
41,42.13357652028402,19.637714131673178,21.626932652791343
42,42.12665246327718,19.645750172932942,21.608491675059
43,42.12523498535156,19.674640782674153,21.570286623636882
44,42.12541516621908,19.723225402832032,21.51041800181071
45,42.126318486531574,19.78197774887085,21.43943017323812
46,42.126492182413735,19.837784862518312,21.371254285176594
47,42.12001158396403,19.892161750793456,21.298735014597575
48,42.108639272054035,19.92922487258911,21.24235070546468
49,42.09697430928548,19.947440433502198,21.208289941151936
50,42.08786201477051,19.955537827809653,21.18883530298869
51,42.08172206878662,19.962719217936197,21.173464330037437
52,42.07768389383952,19.971934000651043,21.157769393920898
53,42.07486839294434,19.983793512980142,21.14025821685791
54,42.07314078013102,19.996483675638835,21.122991879781086
55,42.07289473215739,20.00829372406006,21.108400535583495
56,42.074532699584964,20.0186466217041,21.097595024108887
57,42.07841320037842,20.027304903666177,21.09133265813192
58,42.08529154459635,20.03271706899007,21.092389901479084
59,42.095783933003744,20.027377859751383,21.11086851755778
60,42.11464443206787,20.003351306915285,21.160575421651206
61,42.14316202799479,19.95880184173584,21.244633865356445
62,42.180648740132646,19.93988666534424,21.306449445088706
63,42.22048670450847,19.9658496538798,21.31690766016642
64,42.26066862742106,20.019854005177816,21.294202677408855
65,42.29746119181315,20.090085570017497,21.24826011657715
66,42.3369171778361,20.14864028294881,21.219842847188314
67,42.357499758402504,20.246109008789062,21.122551282246906
