iteration,loss
1,596.259521484375
2,553.6626586914062
3,744.8370361328125
4,767.44384765625
5,730.2313232421875
6,867.54833984375
7,848.72216796875
8,670.8604736328125
9,799.187744140625
10,579.5448608398438
11,670.5095825195312
12,439.78070068359375
13,662.0709228515625
14,672.7064819335938
15,687.5491333007812
16,822.0008544921875
17,670.6019897460938
18,760.6870727539062
19,739.1595458984375
20,756.0075073242188
21,740.825927734375
22,704.414306640625
23,553.1876831054688
24,730.2740478515625
25,587.9910888671875
26,720.1395874023438
27,537.7546997070312
28,545.5400390625
29,626.0278930664062
30,685.1212158203125
31,543.243408203125
32,505.13299560546875
33,679.0570068359375
34,692.652587890625
35,654.2438354492188
36,786.1136474609375
37,758.173583984375
38,598.0364379882812
39,717.2218627929688
40,513.3643798828125
41,603.697265625
42,386.70318603515625
43,583.7198486328125
44,591.0675048828125
45,605.4180908203125
46,717.8470458984375
47,583.731201171875
48,661.716064453125
49,647.5399169921875
50,657.1881103515625
51,641.4945068359375
52,607.8538818359375
53,482.0206604003906
54,620.293701171875
55,505.33392333984375
56,617.0997314453125
57,456.37152099609375
58,453.72357177734375
59,526.45849609375
60,586.7308349609375
61,467.6665954589844
62,428.4563293457031
63,575.1600341796875
64,573.9310913085938
65,535.9657592773438
66,659.6754760742188
67,619.3245849609375
68,488.16058349609375
69,592.669677734375
70,416.1218566894531
71,504.5551452636719
72,310.0168151855469
73,468.90234375
74,471.75811767578125
75,484.59454345703125
76,566.3861083984375
77,459.4412841796875
78,518.9198608398438
79,521.1863403320312
80,516.1402587890625
81,502.0828552246094
82,472.178955078125
83,384.6253356933594
84,469.974365234375
85,393.6985168457031
86,476.5999755859375
87,349.35260009765625
88,334.3839416503906
89,393.44903564453125
90,453.9808349609375
91,368.203125
92,329.5051574707031
93,438.4790954589844
94,416.76708984375
95,382.019775390625
96,496.7558288574219
97,442.298583984375
98,352.5830993652344
99,436.39959716796875
100,300.73480224609375
101,382.75994873046875
102,221.5831756591797
103,331.18572998046875
104,328.8782958984375
105,336.7414855957031
106,383.5057373046875
107,313.265869140625
108,347.5650939941406
109,384.0735778808594
110,348.19775390625
111,340.8833312988281
112,312.5013732910156
113,275.802001953125
114,304.57366943359375
115,273.1172180175781
116,319.33087158203125
117,238.794677734375
118,215.70114135742188
119,250.368896484375
120,305.47198486328125
121,262.6217041015625
122,230.754638671875
123,291.6966857910156
124,248.0352783203125
125,218.61717224121094
126,329.9366149902344
127,263.3831481933594
128,226.64035034179688
129,285.05535888671875
130,203.07852172851562
131,266.5386657714844
132,152.88290405273438
133,209.69493103027344
134,202.79258728027344
135,196.91058349609375
136,214.13394165039062
137,186.53854370117188
138,189.77200317382812
139,295.18212890625
140,195.3807830810547
141,203.87997436523438
142,167.13201904296875
143,189.41787719726562
144,186.07412719726562
145,190.17031860351562
146,194.95135498046875
147,172.6063995361328
148,158.40130615234375
149,152.55149841308594
150,186.25320434570312
151,187.78021240234375
152,177.74497985839844
153,186.96365356445312
154,136.1328582763672
155,109.51612091064453
156,228.011474609375
157,161.8596649169922
158,171.516845703125
159,206.61146545410156
160,170.08071899414062
161,201.303955078125
162,139.9169158935547
163,162.2305450439453
164,149.5412139892578
165,129.26449584960938
166,137.16575622558594
167,134.82687377929688
168,117.92205810546875
169,263.4681091308594
170,129.58668518066406
171,139.03982543945312
172,103.19345092773438
173,142.08966064453125
174,143.16436767578125
175,152.43421936035156
176,140.73777770996094
177,141.79574584960938
178,132.45901489257812
179,115.20785522460938
180,129.65525817871094
181,139.60064697265625
182,142.33287048339844
183,139.39463806152344
184,100.31871032714844
185,76.70491027832031
186,172.8024139404297
187,124.361083984375
188,132.6781768798828
189,155.2298583984375
190,124.89119720458984
191,152.318603515625
192,112.04106903076172
193,125.22525787353516
194,104.51254272460938
195,93.34480285644531
196,98.21276092529297
197,98.98235321044922
198,80.01924896240234
199,192.3377685546875
200,96.36937713623047
201,90.49480438232422
202,72.31473541259766
203,97.18672943115234
204,99.88872528076172
205,110.85088348388672
206,99.87237548828125
207,102.42715454101562
208,91.26242065429688
209,83.91763305664062
210,88.07723999023438
211,95.50447082519531
212,101.54280090332031
213,102.66683959960938
214,74.33952331542969
215,56.69515609741211
216,124.2991943359375
217,93.6695785522461
218,94.65774536132812
219,108.08623504638672
220,82.35729217529297
221,110.27572631835938
222,83.61735534667969
223,93.12002563476562
224,67.00650787353516
225,65.0982666015625
226,68.70339965820312
227,71.39765930175781
228,53.09593200683594
229,131.34857177734375
230,72.37377166748047
231,56.97047805786133
232,52.202667236328125
233,63.428157806396484
234,67.28976440429688
235,79.72358703613281
236,70.7562026977539
237,71.1928939819336
238,59.60218048095703
239,62.45154571533203
240,58.90696334838867
241,64.13674926757812
242,69.03682708740234
243,77.96782684326172
244,56.493629455566406
245,45.78657913208008
246,90.42346954345703
247,72.91978454589844
248,66.85147094726562
249,74.62592315673828
250,52.20175552368164
251,81.82496643066406
252,59.65193557739258
253,70.34500885009766
254,41.812503814697266
255,47.71946716308594
256,50.67283630371094
257,53.54904556274414
258,38.30654525756836
259,86.61637878417969
260,60.88516616821289
261,38.81604766845703
262,43.45613098144531
263,42.41585922241211
264,46.579994201660156
265,58.7258186340332
266,54.336883544921875
267,49.019866943359375
268,35.68244552612305
269,49.90432357788086
270,43.46896743774414
271,44.525779724121094
272,46.039337158203125
273,64.62454986572266
274,47.265899658203125
275,41.80586624145508
276,72.57274627685547
277,63.09499740600586
278,49.87925720214844
279,57.24304962158203
280,35.725914001464844
281,67.16568756103516
282,44.14872360229492
283,58.13599395751953
284,30.24473762512207
285,39.96223449707031
286,42.892738342285156
287,45.872135162353516
288,33.18645477294922
289,65.95830535888672
290,57.36042404174805
291,33.198143005371094
292,41.40739822387695
293,34.16720199584961
294,39.25794982910156
295,49.73505401611328
296,48.652687072753906
297,40.32354736328125
298,25.71428108215332
299,45.677589416503906
300,38.44172668457031
301,36.631534576416016
302,36.716278076171875
303,60.18582534790039
304,44.86711120605469
305,41.66863250732422
306,67.29508972167969
307,61.67633056640625
308,43.67588424682617
309,52.70663070678711
310,29.878807067871094
311,62.45622634887695
312,36.422298431396484
313,53.32448959350586
314,27.05125617980957
315,38.12352752685547
316,40.670135498046875
317,43.60520553588867
318,32.27865219116211
319,59.69257354736328
320,57.31568145751953
321,32.76293182373047
322,41.82197952270508
323,32.01180648803711
324,37.81204605102539
325,46.62311553955078
326,47.20078659057617
327,38.083778381347656
328,22.98169708251953
329,44.50916290283203
330,36.84209442138672
331,33.94333267211914
332,33.59599304199219
333,58.52288055419922
334,44.075042724609375
335,42.00654220581055
336,65.10713195800781
337,61.64598083496094
338,41.89927291870117
339,51.593414306640625
340,28.754493713378906
341,60.83897399902344
342,33.664608001708984
343,51.612754821777344
344,26.61712646484375
345,37.73076248168945
346,40.12643814086914
347,43.16956329345703
348,32.184967041015625
349,58.47621154785156
350,57.61102294921875
351,33.20156478881836
352,42.285343170166016
353,31.614295959472656
354,37.83298110961914
355,45.54071807861328
356,46.89952850341797
357,37.70478439331055
358,22.281288146972656
359,43.91414260864258
360,36.25783157348633
361,32.68333435058594
362,32.46466064453125
363,57.6594123840332
364,43.67316436767578
365,42.108123779296875
366,63.925987243652344
367,61.78926467895508
368,41.09510803222656
369,51.21845245361328
370,28.450870513916016
371,59.980987548828125
372,32.12270736694336
373,50.68149948120117
374,26.551727294921875
375,37.48371124267578
376,39.79141616821289
377,43.042877197265625
378,31.935617446899414
379,58.46201705932617
380,57.734745025634766
381,33.43132019042969
382,42.44283676147461
383,31.451847076416016
384,38.04355239868164
385,44.869659423828125
386,46.78236770629883
387,37.67838668823242
388,21.884061813354492
389,43.35614776611328
390,35.91569519042969
391,31.7206974029541
392,31.861011505126953
393,56.96750259399414
394,43.2972526550293
395,42.043949127197266
396,62.87591552734375
397,61.75918197631836
398,40.54743194580078
399,50.837947845458984
400,28.455360412597656
401,59.22288513183594
402,31.151988983154297
403,49.983436584472656
404,26.586320877075195
405,37.199581146240234
406,39.53501892089844
407,43.03592300415039
408,31.70733642578125
409,58.647335052490234
410,57.64455795288086
411,33.658634185791016
412,42.49668884277344
413,31.353811264038086
414,38.23223876953125
415,44.383056640625
416,46.69916534423828
417,37.73545455932617
418,21.63205909729004
419,42.8363151550293
420,35.64798355102539
421,30.913118362426758
422,31.45611572265625
423,56.400848388671875
424,42.991546630859375
425,41.94757080078125
426,62.06901550292969
427,61.781272888183594
428,40.09672546386719
429,50.58045196533203
430,28.433670043945312
431,58.62583541870117
432,30.296098709106445
433,49.417423248291016
434,26.593299865722656
435,36.95038604736328
436,39.29414749145508
437,43.02628707885742
438,31.434518814086914
439,58.9237174987793
440,57.57305908203125
441,33.7884635925293
442,42.49589157104492
443,31.26981544494629
444,38.406646728515625
445,43.977806091308594
446,46.637393951416016
447,37.810916900634766
448,21.435274124145508
449,42.36375045776367
450,35.422019958496094
451,30.219799041748047
452,31.14508819580078
453,55.90592575073242
454,42.70610427856445
455,41.83420181274414
456,61.34806823730469
457,61.76848220825195
