epoch,loss,loss_theta,loss_z
1,299.74137903432376,147.52809555804143,143.52182986306363
2,41.047054134431434,22.77340208897825,16.16214029906226
3,25.742525131976016,16.46192365396218,7.515740677958629
4,23.247265737564838,14.464910073358505,7.254372938734586
5,22.29842794136923,14.551762416714528,6.133372422124519
6,22.09351917954742,14.150147883618464,6.412042783909157
7,22.011134491592156,13.958361520141851,6.549668196771965
8,21.967033182988402,13.872931093466086,6.616020349205518
9,21.75472503411965,13.89775134305485,6.381996555406539
10,21.492052625437253,14.148971917199306,5.785179347288413
11,21.261600775796857,13.814737335580293,5.952987264414302
12,21.053625528929665,13.906996777800263,5.628538674995547
13,20.902676222754305,14.014919386535395,5.372735789564789
14,20.956105888866986,13.737418034037606,5.7366088863278994
15,20.61997449593466,13.873563531969415,5.218572964433764
16,20.748916938656667,13.900642731150644,5.330107290236676
17,21.297953652553872,13.811963999857667,6.032000043353096
18,20.821862924294393,14.30818763326426,4.8943105936050415
19,20.90847673572478,13.950583504848792,5.429169455512625
20,21.17118785420402,13.912975788116455,5.795275871870948
21,20.610580459969942,14.14298547682215,4.908898181602603
22,21.320031212978677,14.299428224563599,5.500393138557184
23,20.36616792053473,14.139744508461874,4.650396456483935
24,20.465499049327413,13.893843951772471,5.056866733754267
25,20.59307246911721,13.694759650308578,5.428131338025703
26,20.289547373036868,13.75133451477426,5.062285775043925
27,20.334208105431227,13.787760242086943,5.061933048435899
28,20.876574391224345,13.770130853183934,5.658042462145696
29,19.89501178460043,13.913938299554292,4.429697541916957
30,20.515094600740028,14.216260890491673,4.725012579902273
31,19.786392641849204,13.807047425723466,4.4362871773907395
32,19.809782012564238,13.84869255003382,4.438146047904843
33,19.678750124134,14.08773684501648,4.02805525357606
34,20.43643884189793,14.2717803579862,4.57870198664118
35,19.592926838358895,14.137495337939653,3.8619081084845495
36,20.425932266673104,14.239446600929636,4.596211171541058
37,19.68464418317451,14.148570334325072,3.926989338437065
38,21.034225010481038,14.42282874466943,5.04280050465318
39,19.913792117697295,14.368528667043467,3.969003949009004
40,19.73210042421935,14.191239947178325,3.9613468217068033
41,20.632117044730265,14.332792289921494,4.752990839911289
42,19.694378633968167,13.900615101954976,4.271808053626389
43,20.49604860681002,14.099142324729044,4.893840025682918
44,19.489983347595714,13.786823468130143,4.171161966245682
45,20.205605585066998,13.97888985227366,4.696757308772353
46,19.669642909628447,13.883567231600402,4.230850567583178
47,20.450445675459065,14.154395541206735,4.776023804164324
48,19.547659576916303,13.965492314979679,4.033611401182706
49,20.254809911133812,13.886279102231635,4.868055699301547
50,19.646776214974825,13.913687408947554,4.199684795786123
51,19.729959089247906,13.943719113459352,4.25045268457444
52,19.719047773079794,13.92971700918479,4.268129383931394
53,20.52790003135556,13.894132106030574,5.133657822843458
54,19.721426971623156,13.791650217087543,4.42628680096298
55,19.76882273251893,13.83093505609231,4.43479950310754
56,20.481876248218974,13.777200456525458,5.233083513916516
