lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.50192602795229,10.0494426245806,1.127,4.77461727468699,1.22827716,13.778,25.921,1.20621795,146.61812469855
1.50192602795229,10.0494426245806,1.127,4.77461727468699,1.22827716,13.778,25.921,1.20621795,146.61812469855
1.50229301983541,10.0546545002588,1.127,4.63829583273848,1.22827716,13.781,25.921,-3.0596748,142.431989344695
1.50229301983541,9.70651222460673,1.127,4.47424492874763,1.18574808,13.781,25.921,-3.0596748,137.394342447685
1.50143668839017,9.69477393583636,1.127,4.96946078068637,1.18574808,13.774,25.921,12.32695905,152.60134551308
1.50143668839017,9.78742693612264,1.127,5.01311749864378,1.19708028,13.774,25.921,12.32695905,153.941948486923
1.50143668839017,9.78742693612264,1.127,4.73719613822248,1.19708028,13.774,25.921,3.85401345,145.469002886923
1.5038009324133,9.69620435786516,1.129,4.69580735246294,1.17974868,13.792,25.967,3.85401345,143.942599352256
1.5038009324133,9.69620435786516,1.129,5.64788974360806,1.17974868,13.792,25.967,33.03860385,173.127189752256
1.5038009324133,9.86604407709548,1.129,5.72793971571654,1.20041328,13.792,25.967,33.03860385,175.580995924123
1.50412384075054,9.90763677338815,1.133,6.1993932239424,1.20041328,13.792,26.059,46.68946065,189.36176193429
1.50412384075054,10.0957982447619,1.133,6.28810008032467,1.223211,13.792,26.059,46.68946065,192.071331405593
1.50293949187564,10.0978140627444,1.135,5.32919319245457,1.223211,13.781,26.105,17.3381572,162.494480737075
1.50293949187564,9.76213740997743,1.135,5.17093996477092,1.1825484,13.781,26.105,17.3381572,157.66912066309
1.50831820064826,9.83637544022587,1.135,5.29348979408514,1.1825484,13.825,26.105,19.9467261,161.405834675828
1.50847766648729,9.84029002645007,1.137,5.29703845247861,1.1805486,13.825,26.151,19.9467261,161.22993257665
1.50847766648729,9.84029002645007,1.137,5.05410938969469,1.1805486,13.825,26.151,12.552512,153.83571847665
1.50325910443526,10.2009134511111,1.139,5.22344538434434,1.2305436,13.781,26.197,12.552512,158.710750577965
1.50325910443526,10.2009134511111,1.139,5.54716746361947,1.2305436,13.781,26.197,22.38858195,168.546820527965
1.50448145099463,10.080123357347,1.139,5.49067363283146,1.2138786,13.791,26.197,22.38858195,166.830294819806
1.50464021864352,10.1011487386064,1.141,5.61302196010422,1.2138786,13.791,26.243,25.74245625,170.248819174071
1.50464021864352,10.026818484297,1.141,5.57796336925914,1.20494616,13.791,26.243,25.74245625,169.185455493026
1.50076515090055,9.99067507823436,1.143,5.79625587322949,1.20494616,13.758,26.289,32.8522775,175.498872243855
1.50076515090055,9.92213979887493,1.143,5.76393716602139,1.19668032,13.758,26.289,32.8522775,174.52032733634
1.5006429110171,9.92042604656812,1.143,5.82721274376226,1.19668032,13.757,26.289,34.7939942,176.436183498831
1.50080098893028,9.76717187447466,1.145,5.75749885274625,1.17574908,13.757,26.335,34.7939942,174.020889773355
1.50080098893028,9.76717187447466,1.145,5.58683604163172,1.17574908,13.757,26.335,29.6356963,168.862591873355
1.50197074134573,9.81955124685193,1.149,5.61636706994881,1.17574908,13.764,26.427,29.6356963,169.164203053648
1.50197074134573,9.85295486828356,1.149,5.64970718485776,1.17974868,13.764,26.427,30.1652554,170.168402725437
1.49659326667999,9.77831223937743,1.149,5.61250580789609,1.17974868,13.72,26.427,30.1652554,169.047902372123
1.49675012436491,10.480636358676,1.151,5.94601299360206,1.2618738,13.72,26.473,30.1652554,178.781897254694
1.49675012436491,10.480636358676,1.151,6.28619183382874,1.2618738,13.72,26.473,40.39359135,189.010233204694
1.49776186541079,10.0061890554486,1.153,6.0656483563678,1.20081324,13.727,26.519,40.39359135,182.062680916729
1.49776186541079,10.0061890554486,1.153,6.0310159366079,1.20081324,13.727,26.519,39.35408645,181.023176016729
1.49385070072365,9.82823456524561,1.153,5.94561689970316,1.18601472,13.695,26.519,39.35408645,178.459892309347
1.4940067607487,9.8484925769535,1.155,6.4227359619656,1.18601472,13.695,26.565,53.27952945,192.446978029491
1.4940067607487,9.9680561109363,1.155,6.47912252443334,1.20041328,13.695,26.565,53.27952945,194.136510903433
1.49465109563803,9.99548964281587,1.157,6.45981023164372,1.20041328,13.699,26.611,52.20079795,193.223263298623
1.49465109563803,9.91778148255408,1.157,6.42315709010744,1.19108088,13.699,26.611,52.20079795,192.126909169969
1.4950177196194,9.92293975484989,1.157,5.89886592565423,1.19108088,13.702,26.611,36.4415114,176.444521285254
1.49517253572298,9.76411572455747,1.159,5.82659020318796,1.16961636,13.702,26.657,36.4415114,173.981892172679
1.49517253572298,9.76411572455747,1.159,5.60556277809786,1.16961636,13.702,26.657,29.84163595,167.382016722679
1.49764794991989,10.2784451157692,1.161,5.85137776056488,1.22467752,13.721,26.703,29.84163595,174.421062807003
1.49764794991989,10.2784451157692,1.161,6.12048983719139,1.22467752,13.721,26.703,37.86347565,182.442902507003
1.49715931923484,9.70890949765267,1.161,5.85155502284167,1.15761756,13.717,26.703,37.86347565,174.426346737725
1.49746570781658,9.74857946564018,1.165,5.88197607090872,1.15761756,13.717,26.795,38.049802,174.731151701362
1.49746570781658,10.2661534761965,1.165,6.12625910023068,1.21907808,13.717,26.795,38.049802,181.987871983791
1.48417785348864,10.0923384078693,1.167,6.11623272406125,1.21907808,13.607,26.841,40.25629825,181.378646806839
1.48417785348864,10.0382565419479,1.167,6.09073194182623,1.2125454,13.607,26.841,40.25629825,180.622413749174
1.48540029239965,10.0557984362306,1.167,6.37196144777881,1.2125454,13.617,26.841,48.33697785,188.962355921611
1.4855534938767,9.88682480096479,1.169,6.29561097934925,1.18974768,13.617,26.887,48.33697785,186.37874558319
1.4855534938767,9.88682480096479,1.169,5.97561884608289,1.18974768,13.617,26.887,38.86375395,176.90552168319
1.49157081628997,10.0426028255948,1.171,6.05411082113111,1.19601372,13.665,26.933,38.86375395,178.923128340561
1.49157081628997,10.0426028255948,1.171,6.17290292824223,1.19601372,13.665,26.933,42.37453465,182.433909040561
1.49499060824563,9.99021044335981,1.171,6.14946183213241,1.18401492,13.693,26.933,42.37453465,181.741131129549
1.49514164286921,10.0104261995045,1.173,6.21051567055099,1.18401492,13.693,26.979,43.80630555,183.232565055381
1.49514164286921,10.3575955801427,1.173,6.37440792280246,1.22507748,13.693,26.979,43.80630555,188.067976374788
1.48943038744703,10.2925083307161,1.175,6.73838371401138,1.22507748,13.645,27.025,55.4075725,198.468178064947
1.48943038744703,10.0998528259949,1.175,6.64746671134084,1.20214644,13.645,27.025,55.4075725,195.790365010515
1.48478789381094,10.0332480919836,1.175,6.81670670961789,1.20214644,13.607,27.025,61.3700157,200.775055039954
1.48493902598411,10.4972684314754,1.177,7.03971418838131,1.2552078,13.607,27.071,61.3700157,206.991053921198
1.48493902598411,10.4972684314754,1.177,7.09808049007211,1.2552078,13.607,27.071,63.08617945,208.707217671198
1.48768246073536,10.1337595958126,1.181,6.93588908833096,1.20267972,13.627,27.163,63.08617945,203.247519291014
1.48768246073536,10.1337595958126,1.181,6.92651874307396,1.20267972,13.627,27.163,62.81159325,202.972933091014
1.48304072595738,10.1528019028074,1.181,6.93372374276277,1.21294536,13.589,27.163,62.81159325,203.184066558489
1.48319047952819,10.1731991966259,1.183,7.14194867818054,1.21294536,13.589,27.209,68.49945025,208.932014582152
1.48319047952819,10.1866173534031,1.183,7.14828029862822,1.2145452,13.589,27.209,68.49945025,209.117241090394
1.47637541228047,10.1057332259674,1.185,6.77714454837099,1.2145452,13.532,27.255,58.7222202,197.925344641451
1.47637541228047,9.91493343289756,1.185,6.6871524471971,1.19161416,13.532,27.255,58.7222202,195.29714075518
1.47625319679016,9.91319333058278,1.185,6.88305734200559,1.19161416,13.531,27.255,64.4689171,201.018509621547
1.47640267765284,9.87749548940331,1.187,6.87047444136115,1.18494816,13.531,27.301,64.4689171,200.312947241861
1.47640267765284,9.87749548940331,1.187,6.57212721623728,1.18494816,13.531,27.301,55.77041855,191.614448691861
1.47239651502463,9.84383289864656,1.189,6.55842473536981,1.18561476,13.497,27.347,55.77041855,190.893304416197
1.47239651502463,9.84383289864656,1.189,6.61165842959598,1.18561476,13.497,27.347,57.31986925,192.442755116197
1.47361875187208,10.1228599585285,1.189,6.74372420915205,1.21707828,13.507,27.347,57.31986925,196.286738096408
1.47369319081706,10.1329706447738,1.19,6.62126988616934,1.21707828,13.507,27.37,53.5639223,192.560560040947
1.47369319081706,9.97979396069243,1.19,6.54902050622368,1.19868012,13.507,27.37,53.5639223,190.459394961721
1.47970572764229,10.0842193398817,1.192,6.7338672732316,1.19868012,13.555,27.416,57.3296759,195.506548238338
1.47970572764229,10.2143238269717,1.192,6.79527013232615,1.21414524,13.555,27.416,57.3296759,197.289277322004
1.47261964061301,10.1109279316129,1.192,6.737656554527,1.21414524,13.497,27.416,57.1531562,195.616563668745
1.47291528974974,10.0319441611157,1.196,6.70807118733482,1.19988,13.497,27.508,57.1531562,194.106238908712
1.47291528974974,10.0319441611157,1.196,6.47592079858277,1.19988,13.497,27.508,50.43560095,187.388683658712
1.47599400965124,10.0942900804567,1.198,6.50990977933703,1.19988,13.521,27.554,50.43560095,188.057718570443
1.47599400965124,10.327580340094,1.198,6.62001118617073,1.22761056,13.521,27.554,50.43560095,191.238318622116
