lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
0.576397439684538,0.799185585284542,1.231,4.66148013162185,1.04642868,9.396,51.0865,249.0104568,262.615469110032
0.57700846588412,0.809266407594583,1.233,4.67230543482232,1.05309468,9.396,51.1695,249.0104568,262.798370782099
0.579404502815945,0.820383417680364,1.233,4.84595539399366,1.05309468,9.413,51.1695,258.51310065,272.565481899556
0.580005712836493,0.832788266528808,1.235,4.85778866750351,1.0625604,9.413,51.2525,258.51310065,272.788576452943
0.580005712836493,0.832788266528808,1.235,4.79125245290468,1.0625604,9.413,51.2525,254.776767,269.052242802943
0.575070441434202,0.783361456637581,1.235,4.77353481811833,1.02803052,9.378,51.2525,254.776767,268.057311013544
0.575679464991278,0.78821633113528,1.237,5.00280267639306,1.02803052,9.378,51.3355,267.10372605,280.477607069634
0.574829952135313,0.83462634660957,1.237,5.01636100500043,1.0938906,9.372,51.3355,267.10372605,281.237742499641
0.575436955940461,0.839784152192891,1.239,5.24401543577544,1.0938906,9.372,51.4185,279.293392,293.526404393268
0.575436955940461,0.812047222851724,1.239,5.23561688562769,1.05776088,9.372,51.4185,279.293392,293.05630733555
0.573569211962774,0.796947560250088,1.245,5.23258698183547,1.04096256,9.346,51.6675,278.04794745,291.475210493056
0.572151598246682,0.762907447732347,1.245,5.22154338762591,1.00469952,9.336,51.6675,278.04794745,290.860039840757
0.579575274073926,0.830124422846005,1.253,5.16180844191876,1.03696296,9.372,51.9995,271.55594515,285.696771180414
0.572001728940466,0.795722498822059,1.253,5.14714317255583,1.03776288,9.318,51.9995,271.55594515,284.885075017601
0.572595127401014,0.80055415785404,1.255,4.93234610394596,1.03776288,9.318,52.0825,259.14072625,272.561391257734
0.572595127401014,0.795206159882765,1.255,4.93072368220023,1.03083024,9.318,52.0825,259.14072625,272.471736249974
0.573863291738912,0.80101802816745,1.255,5.02191410887457,1.03083024,9.327,52.0825,264.04405125,277.510918221381
0.574449820273616,0.77152489023156,1.257,5.02110394331603,0.98696796,9.327,52.1655,264.04405125,277.024674896068
0.562819283804158,0.792459291847003,1.259,5.19803199380667,1.08215844,9.241,52.2485,273.36036875,286.330583162256
0.541804220674098,0.665803367791879,1.259,5.14971767935196,1.03709628,9.099,52.2485,273.36036875,283.66921712038
0.542472025008842,0.670610784420642,1.261,5.29452821172564,1.03709628,9.099,52.3315,280.7840028,291.18345838401
